Conference,Year,"Panel, Keynote, Captstone, Demo, Poster, ...","Paper type: C=conference paper, T = TVCG journal paper, M=miscellaneous (capstone, keynote, VAST challenge, panel, poster, ...)",Author Names,Author IDs,IEEE Xplore Number Guessed,Deduped author names,filename,References,
InfoVis,1996,,C,"Rushall, D.A.;Ilgen, M.R.",37349445400;37349438900,,"Rushall, D.A.;Ilgen, M.R.",rushall_infovis_96,,
SciVis,1996,,C,"Boring, E.;Pang, A.",37372278100;37267352000,,"Boring, E.;Pang, A.",boring_vis_96,480819,
InfoVis,1996,,C,"Carpendale, M.S.T.;Cowperthwaite, D.J.;Fracchia, F.D.",;;,,"Carpendale, S.;Cowperthwaite, D.J.;Fracchia, F.D.",carpendale_infovis_96,,
InfoVis,1996,X,M,"Pak Chung Wong;Crabb, A.H.;Bergeron, R.D.",37280665600;38180173300;37342054500,,"Pak Chung Wong;Crabb, A.H.;Bergeron, R.D.",,,
SciVis,1996,,C,"Xia, J.C.;Varshney, A.",37850740800;37282560200,,"Xia, J.C.;Varshney, A.",xia_vis_96,398868;480805,
SciVis,1996,,C,"Pandit, V.;McDermott, R.;Lazzi, G.;Furse, C.;Gandhi, O.",37847101500;38185363300;37284107000;37266169000;37265915300,,"Pandit, V.;McDermott, R.;Lazzi, G.;Furse, C.;Gandhi, O.",pandit_vis_96,,
SciVis,1996,,C,"Muellel, K.;Yagel, R.",,x,"Muellel, K.;Yagel, R.",mueller_vis_96,480792;398877;398852,
SciVis,1996,,C,"Taosong He;Kaufman, A.",37350343500;37268052800,,"Taosong He;Kaufman, A.",he2_vis_96,346340,
SciVis,1996,,C,"Bryson, S. T.;Kenwright, D.;Gerald-Yamasaki, M.",,x,"Bryson, S.;Kenwright, D.;Gerald-Yamasaki, M.",bryson1_vis_96,485145;175771;235202,
InfoVis,1996,X,M,"Varshney, A.;Kaufman, A.",37282560200;37268052800,,"Varshney, A.;Kaufman, A.",,,
SciVis,1996,,C,"Chi, E.H.;Riedl, J.;Shoop, E.;Carlis, J.V.;Retzel, E.;Barry, P.",37448030800;37282873000;37660278300;37564789400;37660264900;37610041700,,"Chi, E.H.;Riedl, J.;Shoop, E.;Carlis, J.V.;Retzel, E.;Barry, P.",chi_vis_96,398883;146402;480794,
SciVis,1996,,C,"Roth, M.;Peikert, R.",37365755100;37282541100,,"Roth, M.;Peikert, R.",roth_vis_96,175773,
SciVis,1996,,C,"He, T.;Hong, L.;Kaufman, A.;Pfister, H.",,x,"He, T.;Hong, L.;Kaufman, A.;Pfister, H.",he1_vis_96,,
InfoVis,1996,,C,"Alper, N.;Stein, C.",37349545700;37357556500,,"Alper, N.;Stein, C.",alper_infovis_96,528686;528682,
SciVis,1996,,C,"Wilhelms, J.;Van Gelder, A.;Tarantino, P.;Gibbs, J.",37828154400;37352962400;37845871800;37845413900,,"Wilhelms, J.;Van Gelder, A.;Tarantino, P.;Gibbs, J.",wilhelms_vis_96,235204;398853;480796;235228,
SciVis,1996,,C,"Barequet, G.;Shapiro, D.;Tal, A.",37326555000;37864698600;37337567000,,"Barequet, G.;Shapiro, D.;Tal, A.",barequet_vis_96,,
SciVis,1996,,C,"Interrante, V.;Fuchs, H.;Pizer, S.",37282637800;37285537200;37284115400,,"Interrante, V.;Fuchs, H.;Pizer, S.",interrante_vis_96,480795;146395;568111,
SciVis,1996,X,M,"Grinstein, G.;Piatetsky-Shapiro, G.;Wills, G.",38470496500;38305223800;37844196100,,"Grinstein, G.;Piatetsky-Shapiro, G.;Wills, G.",,,
SciVis,1996,,C,"van Wijk, J. J.;Spoelder, H. J. W.;Knibbe, W.-J.;Shahroudi, K. E.",,x,"van Wijk, J.J.;Spoelder, H.J.W.;Knibbe, W.-J.;Shahroudi, K. E.",vanwijk_vis_96,485143,
SciVis,1996,,C,"Zockler, M.;Stalling, D.;Hege, H.-C.",37845978200;37845979400;38344583300,,"Zockler, M.;Stalling, D.;Hege, H.-C.",zoeckler_vis_96,398850;398849;346312;235226;485141;235227;346313;480817;398877,
InfoVis,1996,X,M,"Cox, K.C.;Hackborn, D.",37344059700;37348963800,,"Cox, K.C.;Hackborn, D.",,,
SciVis,1996,,C,"Nations, S.;Moorhead, R.;Gaither, K.;Aukstakalnis, S.;Vickery, R.;Couvillion, W.C., Jr.;Fox, D.N.;Flynn, P.;Wallcraft, A.;Hogan, P.;Smedstad, O.M.",37444948400;37282559500;37282571800;37860427600;37299351600;37860428500;37741252400;37850464800;37299279700;38226861400;37299280100,,"Nations, S.;Moorhead, R.J.;Gaither, K.;Aukstakalnis, S.;Vickery, R.;Couvillion, W.C., Jr.;Fox, D.N.;Flynn, P.;Wallcraft, A.;Hogan, P.;Smedstad, O.M.",nations_vis_96,,
SciVis,1996,,C,"Han-Wei Shen;Hansen, C.D.;Livnat, Y.;Johnson, C.R.",;37266777200;37282553200;37276931400,,"Han-Wei Shen;Hansen, C.;Livnat, Y.;Johnson, C.R.",shen_vis_96,175780;480806;346334,
SciVis,1996,,C,"Lodha, S.K.;Wilson, C.M.;Sheehan, R.E.",37298532100;37852647700;38242145300,,"Lodha, S.K.;Wilson, C.M.;Sheehan, R.E.",lodha1_vis_96,235199;480802;568116;346315;398849;485141,
SciVis,1996,X,M,"Munzner, T.;Banks, D.;Francis, G.;Hanson, A.J.;Jorgenson, L.",;;;;,,"Munzner, T.;Banks, D.;Francis, G.;Hanson, A.J.;Jorgenson, L.",,,
SciVis,1996,,C,"Klein, R.;Liebich, G.;Strasser, W.",37271619700;37860532300;,,"Klein, R.;Liebich, G.;Strasser, W.",klein_vis_96,346308,
InfoVis,1996,X,M,"Ebert, D.S.;Shaw, C.;Zwa, A.;Miller, E.L.;Roberts, D.A.",38472155500;37358198200;37349401300;38183319400;37342992000,,"Ebert, D.S.;Shaw, C.;Zwa, A.;Miller, E.L.;Roberts, D.A.",,,
SciVis,1996,,C,"Ming-Hoe Kiu;Banks, D.C.",37612321600;37356983700,,"Ming-Hoe Kiu;Banks, D.C.",kiu_vis_96,346313,
SciVis,1996,,C,"Pak Chung Wong;Bergeron, R.D.",37280665600;,,"Pak Chung Wong;Bergeron, R.D.",wong_vis_96,146386;398864;480811;346302;485139;146402,
SciVis,1996,,C,"Shekhar, R.;Fayyad, E.;Yagel, R.;Cornhill, J.F.",37270717100;37860553000;37342422500;37354614600,,"Shekhar, R.;Fayyad, E.;Yagel, R.;Cornhill, J.F.",shekhar_vis_96,346308,
InfoVis,1996,,C,"Chuah, M.C.;Roth, S.F.",37343565300;37357418100,,"Chuah, M.C.;Roth, S.F.",chuah_infovis_96,528684;559210,
SciVis,1996,,C,"Rheingans, P.",37282292000,,"Rheingans, P.",rheingans_vis_96,146395;480795,
SciVis,1996,,C,"Evans, F.;Skiena, S.;Varshney, A.",37861966100;37390017300;37282560200,,"Evans, F.;Skiena, S.;Varshney, A.",evans_vis_96,,
SciVis,1996,,C,"Hughes, R.G.;Forrest, A.R.",37849388600;37863405200,,"Hughes, R.G.;Forrest, A.R.",hughes_vis_96,480802,
InfoVis,1996,,C,"Kazman, R.;Carriere, J.",37267671500;37352137000,,"Kazman, R.;Carriere, J.",kazman_infovis_96,528688;528689;175815,
SciVis,1996,,C,"Fruhauf, T.",37845978600,,"Fruhauf, T.",fruehauf_vis_96,398875;398853;398877;235228;480818,
SciVis,1996,X,M,"Kaufman, A.;Pfister, H.;Knittel, G.;Hesser, J.;Goble, J.C.",37268052800;37275698100;37296980500;37418709500;38180967700,,"Kaufman, A.;Pfister, H.;Knittel, G.;Hesser, J.;Goble, J.C.",,,
SciVis,1996,,C,"Garrett, W.F.;Fuchs, H.;Whitton, M.C.;State, A.",38179766800;37285537200;37295176000;37565489200,,"Garrett, W.F.;Fuchs, H.;Whitton, M.C.;State, A.",garrett_vis_96,175802;346295,
SciVis,1996,,C,"Crawfis, R.A.",37284273900,,"Crawfis, R.",crawfis_vis_96,398852;480796;480806;398846;398877;175782;480807;480797;480789,
SciVis,1996,,C,"Sobieczky, F.",37860481700,,"Sobieczky, F.",sobieczky_vis_96,,
InfoVis,1996,,C,"Wills, G.J.",37354829000,,"Wills, G.J.",wills_infovis_96,,
SciVis,1996,X,M,"Shahidi, R.;Lorensen, B.;Kikinis, R.;Flynn, J.;Kaufman, A.;Napel, S.",;;;;;,,"Shahidi, R.;Lorensen, B.;Kikinis, R.;Flynn, J.;Kaufman, A.;Napel, S.",,,
InfoVis,1996,,C,"Keahey, T.A.;Robertson, E.L.",37349418300;37340580700,,"Keahey, T.A.;Robertson, E.L.",keahey_infovis_96,,
SciVis,1996,,C,"Cohen-Or, D.;Levanoni, Y.",37266751800;37845826900,,"Cohen-Or, D.;Levanoni, Y.",cohenor1_vis_96,,
SciVis,1996,,C,"Yingcai Xiao;Ziebarth, J.P.;Woodbury, C.;Bayer, E.;Rundell, B.;van der Zijp, J.",37855601300;37619701300;37860533600;37853024300;37860534800;37355070000,,"Yingcai Xiao;Ziebarth, J.P.;Woodbury, C.;Bayer, E.;Rundell, B.;van der Zijp, J.",xiao_vis_96,,
SciVis,1996,,C,"Schroedel, W. J.;Martin, K. M.;Lorensen, W. E.  ",,x,"Schroedel, W. J.;Martin, K.;Lorensen, W.F.",schroeder_vis_96,398878;346303;235205;480821,
SciVis,1996,,C,"Monks, C. R. F.;Crossno, P. J.;Davidson, G.;Pavlakos, C.;Kupfer, A.;Silva, C.;Wylie, B.","Division of Basic Science, Department of Pediatrics, National Jewish Center for Immunology and Respiratory Medicine",x,"Monks, C. R. F.;Crossno, P.;Davidson, G.;Pavlakos, C.;Kupfer, A.;Silva, C.T.;Wylie, B.",monks_vis_96,346340,
SciVis,1996,,C,"Bryson, S.;Johan, S.",37388808200;37860236300,,"Bryson, S.;Johan, S.",bryson2_vis_96,485145,
InfoVis,1996,X,M,"Andrews, K.;Pichler, M.;Wolf, P.",37340122200;37348772800;37344785300,,"Andrews, K.;Pichler, M.;Wolf, P.",,,
SciVis,1996,,C,"Han, S.;Medioni, G.",,x,"Han, S.;Medioni, G.",han_vis_96,,
SciVis,1996,,C,"Ebert, D.S.;Shaw, C.D.;Zwa, A.;Starr, C.",38472155500;37358198200;37349401300;37845670000,,"Ebert, D.S.;Shaw, C.;Zwa, A.;Starr, C.",ebert_vis_96,485141,
SciVis,1996,,C,"Lodha, S.K.;Pang, A.;Sheehan, R.E.;Wittenbrink, C.M.",37298532100;37267352000;38242145300;37351416000,,"Lodha, S.K.;Pang, A.;Sheehan, R.E.;Wittenbrink, C.M.",lodha2_vis_96,235199;568105;485141;346315,
SciVis,1996,,C,"Huang, M.;Grzeszczuk, R. P.;Kauffman, L. H.",,x,"Huang, M.;Grzeszczuk, R. P.;Kauffman, L.H.",huang_vis_96,,
SciVis,1996,,C,"Kalvin, A.D.;Remy, A.;Ardito, O.;Morla, K.;Nolasco, E.;Prado, J.;Franco, R.;Murga, A.;Wiese, G.",37377332600;37860460000;37860458900;37860459600;37860458300;37851684300;37842810000;37861539500;37845668700,,"Kalvin, A.D.;Remy, A.;Ardito, O.;Morla, K.;Nolasco, E.;Prado, J.;Franco, R.;Murga, A.;Wiese, G.",kalvin_vis_96,,
SciVis,1996,,C,"Obeysekare, U.;Williams, C.;Durbin, J.;Rosenblum, Larry;Rosenberg, R.;Grinstein, F.;Ramamurti, R.;Landsberg, A.;Sandberg, W.",37378425700;37856921200;37371968700;37371985200;37285510700;37378425900;37702966100;37860557600;37698913400,,"Obeysekare, U.;Williams, C.;Durbin, J.;Rosenblum, L.;Rosenberg, R.;Grinstein, F.;Ramamurti, R.;Landsberg, A.;Sandberg, W.",obeysekare_vis_96,175771,
InfoVis,1996,,C,"Roth, S.F.;Lucas, P.;Senn, J.A.;Gomberg, C.C.;Burks, M.B.;Stroffolino, P.J.;Kolojechick, A.J.;Dunmire, C.",37357418100;37305539000;37349377800;37349375500;37345262200;37349338400;;37349336300,,"Roth, S.F.;Lucas, P.;Senn, J.A.;Gomberg, C.C.;Burks, M.B.;Stroffolino, P.J.;Kolojechick, A.J.;Dunmire, C.",roth_infovis_96,398870;175815,
SciVis,1996,,C,"Aliaga, D. G.",,x,"Aliaga, D.",aliaga_vis_96,,
SciVis,1996,,C,"Forgang, A.B.;Hamann, B.;Cerco, C.F.",37860455000;37282068700;37860461300,,"Forgang, A.B.;Hamann, B.;Cerco, C.F.",forgang_vis_96,485141,
SciVis,1996,,C,"Wood, J.;Brodlie, K.;Wright, H.",37273103500;37271754900;37609618400,,"Wood, J.;Brodlie, K.;Wright, H.",wood_vis_96,346342,
InfoVis,1996,,C,"Liqun Jin;Banks, D.C.",37345749400;37356983700,,"Liqun Jin;Banks, D.C.",jin_infovis_96,175815,
InfoVis,1996,,C,"Munzner, T.;Hoffman, E.;Claffy, K.;Fenner, B.",37349490300;37345372400;37284688500;37349494400,,"Munzner, T.;Hoffman, E.;Claffy, K.;Fenner, B.",munzner_infovis_96,528697,
InfoVis,1996,X,M,"Mukherjea, S.;Hirata, K.;Hara, Y.",37349378000;37292518200;37331949400,,"Mukherjea, S.;Hirata, K.;Hara, Y.",,,
InfoVis,1996,,C,"Gray, M.;Badre, A.;Guzdial, M.",37354963000;37348960700;37352130100,,"Gray, M.;Badre, A.;Guzdial, M.",gray_infovis_96,,
SciVis,1996,,C,"Itoh, Takayuki;Yamaguchi, Yasushi;Koyamada, Koji",,x,"Itoh, T.;Yamaguchi, Y.;Koyamada, K.",itoh_vis_96,175780,
SciVis,1996,,C,"Silver, D.;Wang, X.",37274132700;37367862600,,"Silver, D.;Wang, X.",silver_vis_96,485141;480789,
SciVis,1996,,C,"Trott, A.;Moorhead, R.;McGinley, J.",37851592800;37282559500;37286501600,,"Trott, A.;Moorhead, R.J.;McGinley, J.",trott_vis_96,346332,
SciVis,1995,,C,"Mulder, J.D.;van Wijk, J.J.",37275714300;37267249200,,"Mulder, J.D.;van Wijk, J.J.",mulder_vis_95,175812;398895;146382,
SciVis,1995,,C,"Sobierajski, L.M.;Avila, R.S.",37378488600;37323905300,,"Sobierajski, L.;Avila, R.",sobieraj_vis_95,346320;485154;146391;398854;346340;235231,
SciVis,1995,,C,"Wagner, T.A.;Bergeron, R.D.",38144966300;37342054500,,"Wagner, T.A.;Bergeron, R.D.",wagner_vis_95,175809,
SciVis,1995,,C,"Bergman, L.D.;Rogowitz, B.;Treinish, L.A.",37271768100;37332114400;37372175500,,"Bergman, L.D.;Rogowitz, B.;Treinish, L.A.",bergman_vis_95,480821;398874,
SciVis,1995,,C,"Fracchia, F.D.;Ashton, N.W.",37612260800;38147008700,,"Fracchia, F.D.;Ashton, N.W.",fracchia_vis_95,,
SciVis,1995,,C,"Lee, J.P.;Grinstein, G.G.",38146973000;38470496200,,"Lee, J.P.;Grinstein, G.",lee_vis_95,346304;346303;146375;235203;398874;398857,
SciVis,1995,,C,"Abram, G.;Treinish, L.",37378534500;37372175500,,"Abram, G.;Treinish, L.A.",abram_vis_95,346305;398860;175818;235219,
SciVis,1995,,C,"Minghim, R.;Forrest, A.R.",37371567600;37863405200,,"Minghim, R.;Forrest, A.R.",minghim_vis_95,,
SciVis,1995,,C,"Gooch, R.E.",38138560000,,"Gooch, R.E.",gooch_vis_95,,
SciVis,1995,,C,"Pak Chung Wong;Bergeron, R.D.",37280665600;37342054500,,"Pak Chung Wong;Bergeron, R.D.",wong_vis_95,346333;346332,
SciVis,1995,,C,"Suter, M.;Nuesch, D.",38153178500;37269586000,,"Suter, M.;Nuesch, D.",suter_vis_95,,
SciVis,1995,,C,"Silva, Claudio T.;Mitchell, J.S.B.;Kaufman, A.E.",38183059100;37275032800;37268052800,,"Silva, C.T.;Mitchell, J.S.B.;Kaufman, A.",silva_vis_95,235191;146379,
InfoVis,1995,,C,"Cox, K.C.;Eick, S.G.",37344059700;37282570100,,"Cox, K.C.;Eick, S.G.",cox_infovis_95,398870,
InfoVis,1995,,C,"Burton, C.A.;Johnston, L.J.;Sonenberg, E.A.",37356957100;37353729500;37352317600,,"Burton, C.A.;Johnston, L.J.;Sonenberg, E.A.",burton_infovis_95,,
SciVis,1995,,C,"Jean, Y.;Kindler, T.;Ribarsky, W.;Weiming Gu;Eisenhauer, G.;Schwan, K.;Alyea, F.",38155998800;38139234800;37300425000;37651400700;37267863000;37268091800;38152282900,,"Jean, Y.;Kindler, T.;Ribarsky, W.;Weiming Gu;Eisenhauer, G.;Schwan, K.;Alyea, F.",jean_vis_95,,
InfoVis,1995,,C,"Mitchell, R.;Day, D.;Hirschman, L.",37341386400;37343297300;37352245200,,"Mitchell, R.;Day, D.;Hirschman, L.",mitchell_infovis_95,175815,
SciVis,1995,,C,"Falkenberg, C.;Kulkarni, R.",38139746200;37585180300,,"Falkenberg, C.;Kulkarni, R.",falkenberg_vis_95,,
InfoVis,1995,,C,"Gershon, N.;LeVasseur, J.;Winstead, J.;Croall, J.;Pernicks, A.;Ruh, W.",37352200300;37354541000;37352200800;37352200200;37352199600;37346508500,,"Gershon, N.;LeVasseur, J.;Winstead, J.;Croall, J.;Pernicks, A.;Ruh, W.",gershon_infovis_95,,
InfoVis,1995,,C,"Rhyne, T.M.",37282569700,,"Rhyne, T.M.",rhyne_infovis_95,398874,
InfoVis,1995,,C,"Hendley, R.J.;Drew, N.S.;Wood, A.M.;Beale, R.",37352143000;37357792700;37349028500;37356853400,,"Hendley, R.J.;Drew, N.S.;Wood, A.M.;Beale, R.",hendley_infovis_95,,
InfoVis,1995,,C,"Andrews, K.",37340122200,,"Andrews, K.",andrews_infovis_95,175815;235198,
SciVis,1995,,C,"Westermann, R.",37444424000,,"Westermann, R.",westermann_vis_95,146391;235230,
SciVis,1995,,C,"Varshney, A.;Brooks, F.P., Jr.;Richardson, D.C.;Wright, W.V.;Manocha, D.",38348733800;38281024600;38148010500;37654961000;38470518000,,"Varshney, A.;Brooks, F.P., Jr.;Richardson, D.C.;Wright, W.V.;Manocha, D.",varshney_vis_95,398878,
SciVis,1995,,C,"Ghavamnia, M.H.;Yang, X.D.",38149530100;37382317000,,"Ghavamnia, M.H.;Yang, X.D.",ghavamnia_vis_95,398845,
SciVis,1995,,C,"de Leeuw, W.C.;van Wijk, J.J.",37327212900;37267249200,,"de Leeuw, W.;van Wijk, J.J.",leeuw_vis_95,346312;346313;398877,
SciVis,1995,,C,"Interrante, V.;Fuchs, H.;Pizer, S.",37282637800;37285537200;37284115400,,"Interrante, V.;Fuchs, H.;Pizer, S.",interrante_vis_95,,
SciVis,1995,,C,"Ueng, S.K.;Sikorski, K.;Kwan-Liu Ma",38155202200;37379767900;38147315700,,"Ueng, S.K.;Sikorski, K.;Kwan-Liu Ma",ueng_vis_95,235211;346329;175789;398876,
SciVis,1995,,C,"Gross, M.H.;Gatti, R.;Staadt, O.",37275694700;37355330500;37355334600,,"Gross, M.;Gatti, R.;Staadt, O.",gross_vis_95,346333,
SciVis,1995,,C,Byeong Seok Shin;Yeong Gil Shin,38146488400;37366743500,,Byeong Seok Shin;Yeong Gil Shin,shin_vis_95,146378;398848,
SciVis,1995,,C,"Pagendarm, H.-G.;Gerhold, T.",37372011800;38152307900,,"Pagendarm, H.-G.;Gerhold, T.",pagendarm_vis_95,346329;398875,
SciVis,1995,,C,"Martin, A.R.;Ward, M.O.",38149689900;37268441700,,"Martin, A.R.;Ward, M.O.",martin_vis_95,146386;146402;346302,
SciVis,1995,,C,"Knittel, G.",37296980500,,"Knittel, G.",knittel_vis_95,398845;398852;235231,
SciVis,1995,,C,"Post, F.J.;Van Walsum, T.;Post, F.H.;Silver, D.",37353471800;37294099300;37295045800;37274132700,,"Post, F.J.;Van Walsum, T.;Post, F.H.;Silver, D.",post_vis_95,398849;175809;235174,
SciVis,1995,,C,"Wittenbrink, C.M.",37351416000,,"Wittenbrink, C.M.",wittenbr_vis_95,,
SciVis,1995,,C,"Rheingans, P.;Marietta, M.;Nichols, J.",37282292000;37658144000;38145001600,,"Rheingans, P.;Marietta, M.;Nichols, J.",rheingans_vis_95,,
SciVis,1995,,C,"Heidrich, W.;McCool, M.;Stevens, J.",37269011000;37566635700;38142306200,,"Heidrich, W.;McCool, M.;Stevens, J.",heidrich_vis_95,,
SciVis,1995,,C,"Cross, R.A.",37664370800,,"Cross, R.A.",cross_vis_95,,
SciVis,1995,,C,"Lichan Hong;Xiaoyang Mao;Kaufman, A.",37347459100;38147407600;37268052800,,"Lichan Hong;Xiaoyang Mao;Kaufman, A.",hong_vis_95,398849;346340;398877;235227;235210;346321;175789,
SciVis,1995,,C,"Guo, B.",38147359900,,"Guo, B.",guo_vis_95,,
SciVis,1995,,C,"Fujishiro, I.;Maeda, Y.;Sato, H.",37282596600;37348582700;37349040300,,"Fujishiro, I.;Maeda, Y.;Sato, H.",fujishiro_vis_95,175782;235223,
InfoVis,1995,,C,"Ahlberg, C.;Wistrand, E.",37352198300;37352198200,,"Ahlberg, C.;Wistrand, E.",ahlberg_infovis_95,175815;398863,
SciVis,1995,,C,"Ingram, R.;Benford, S.",38141024500;37266159200,,"Ingram, R.;Benford, S.",ingram_vis_95,,
SciVis,1995,,C,"Lorensen, W.F.",37378427200,,"Lorensen, W.F.",lorensen_vis_95,235205,
SciVis,1995,,C,Insung Ihm;Rae Kyoung Lee,37443031900;38147536800,,Insung Ihm;Rae Kyoung Lee,ihm_vis_95,146377,
SciVis,1995,,C,"Kenwright, D.N.;Lane, D.A.",37355295400;37356915500,,"Kenwright, D.;Lane, D.A.",kenwright_vis_95,398848;175771,
SciVis,1995,,C,"Muller, A.A.",38146059900,,"Muller, A.A.",mueller_vis_95,,
SciVis,1995,,C,"Prevost, N.;Jennings, R.E.;Jorgenson, L.;Fracchia, F.D.",38149049900;37283081100;38149049500;,,"Prevost, N.;Jennings, R.E.;Jorgenson, L.;Fracchia, F.D.",prevost_vis_95,398863,
SciVis,1995,,C,"Hepting, D.H.;Derks, G.;Edoh, K.D.;Russell, R.D.",38232054700;38152313200;37443457300;38141764500,,"Hepting, D.H.;Derks, G.;Edoh, K.D.;Russell, R.D.",hepting_vis_95,,
SciVis,1995,,C,"Keim, D.A.;Kriegel, H.-P.;Ankerst, M.",37283138700;37276747000;37371609900,,"Keim, D.A.;Kriegel, H.-P.;Ankerst, M.",keim_vis_95,146402;528688;175809;146386;146387;146389,
InfoVis,1995,,C,"Luders, P.;Ernst, R.",37352125700;37297213900,,"Luders, P.;Ernst, R.",lueders_infovis_95,,
InfoVis,1995,,C,"Wright, W.",37349630500,,"Wright, W.",wright_infovis_95,,
InfoVis,1995,,C,"Anupam, V.;Dar, S.;Leibfried, T.;Petajan, E.",37352354300;38180070000;37355534700;37329242700,,"Anupam, V.;Dar, S.;Leibfried, T.;Petajan, E.",anupam_infovis_95,346304,
InfoVis,1995,,C,"Carriere, J.;Kazman, R.",37352137000;37267671500,,"Carriere, J.;Kazman, R.",carriere_infovis_95,,
InfoVis,1995,,C,"Chuah, M.C.;Roth, S.F.;Mattis, J.;Kolojejchick, J.",37343565300;37357418100;37352246000;37352245400,,"Chuah, M.C.;Roth, S.F.;Mattis, J.;Kolojejchick, J.",chuah_infovis_95,,
SciVis,1995,,C,"Hanson, A.J.;Hui Ma",37333439100;37654495700,,"Hanson, A.J.;Hui Ma",hanson_vis_95,346324;235222,
SciVis,1995,,C,"Xiaoyang Mao;Lichan Hong;Kaufman, A.",38147407800;37347459100;37268052800,,"Xiaoyang Mao;Lichan Hong;Kaufman, A.",mao_vis_95,885696;235228;398853;346340,
SciVis,1995,,C,"Golovchinsky, G.;Kamps, T.;Reichenberger, K.",37352316100;37357591400;37352314100,,"Golovchinsky, G.;Kamps, T.;Reichenberger, K.",golovchinsky_vis_95,528681,
SciVis,1995,,C,"Han-Wei Shen;Johnson, C.R.",37350367200;37276931400,,"Han-Wei Shen;Johnson, C.R.",shen_vis_95,175780,
SciVis,1995,,C,"Johnstone, J.K.;Sloan, K.R.",38184873500;37611960100,,"Johnstone, J.K.;Sloan, K.",johnstone_vis_95,,
InfoVis,1995,,C,"Jerding, D.F.;Stasko, J.T.",37352201100;37267736900,,"Jerding, D.F.;Stasko, J.",jerding_infovis_95,346322,
InfoVis,1995,,C,"Reichenberger, K.;Kamps, T.;Golovchinsky, G.",37352314100;37357591400;37352316100,,"Reichenberger, K.;Kamps, T.;Golovchinsky, G.",reichen_infovis_95,480815,
SciVis,1995,,C,"Taosong He;Lichan Hong;Kaufman, A.;Varshney, A.;Wang, S.",37350343500;37347459100;37268052800;37282560200;37351033000,,"Taosong He;Lichan Hong;Kaufman, A.;Varshney, A.;Wang, S.",mynett_vis_95,,
SciVis,1995,,C,"Becker, B.G.;Lane, D.A.;Max, N.L.",37363099200;37356915500;37267387800,,"Becker, B.;Lane, D.A.;Max, N.",becker_vis_95,235226;235227;346311;398876;398875;398846;235211;398877,
SciVis,1995,,C,"Dovey, D.",38144223100,,"Dovey, D.",dovey_vis_95,398877;346313;346312,
SciVis,1995,,C,"Koller, D.;Lindstrom, P.;Ribarsky, W.;Hodges, L.F.;Faust, N.;Turner, G.",;37269320000;37300425000;37282880200;37326280000;37343938200,,"Koller, D.;Lindstrom, P.;Ribarsky, W.;Hodges, L.F.;Faust, N.;Turner, G.",koller_vis_95,,
InfoVis,1995,,C,"Spence, B.;Tweedie, L.;Dawkes, H.;Hua Su",37342517100;37344652100;37344652800;37351289200,,"Spence, B.;Tweedie, L.;Dawkes, H.;Hua Su",spence_infovis_95,,
SciVis,1995,,C,"Kerlick, G.D.",38152284600,,"Kerlick, G.D.",kerlick_vis_95,,
SciVis,1995,,C,"Chi, E.H.-H.;Barry, P.;Shoop, E.;Carlis, J.V.;Retzel, E.;Riedl, J.",38256270000;38285364900;37660278300;37564789400;37660264900;38475865200,,"Chi, E.H.;Barry, P.;Shoop, E.;Carlis, J.V.;Retzel, E.;Riedl, J.",chi_vis_95,398883,
SciVis,1995,,C,"Hannemann, M.;Sobieczky, H.",38145346300;38152302600,,"Hannemann, M.;Sobieczky, H.",hannemann_vis_95,398894,
InfoVis,1995,,C,"Wise, J.A.;Thomas, J.J.;Pennock, K.;Lantrip, D.;Pottier, M.;Schur, A.;Crow, V.",37358036500;37273308900;37352135600;37352136200;37352134600;37352142300;37352143800,,"Wise, J.A.;Thomas, J.;Pennock, K.;Lantrip, D.;Pottier, M.;Schur, A.;Crow, V.",wise_infovis_95,398863,
SciVis,1995,,C,"Oliver, G.W.",38053575400,,"Oliver, G.W.",oliver_vis_95,,
SciVis,1995,,C,"Yagel, R.;Lu, S.C.;Rebello, A.B.;Miller, R.A.",37342422500;37858270000;37851790300;37854489100,,"Yagel, R.;Lu, S.C.;Rebello, A.B.;Miller, R.A.",yagel_vis_95,,
SciVis,1995,,C,"Taosong He;Lichan Hong;Kaufman, A.;Varshney, A.;Wang, S.",37350343500;37347459100;37268052800;37282560200;37351033000,,"Taosong He;Lichan Hong;Kaufman, A.;Varshney, A.;Wang, S.",he_vis_95,235229,
InfoVis,1995,,C,"Angus, I.G.;Sowizral, H.A.",37352263600;37352265700,,"Angus, I.G.;Sowizral, H.A.",angus_infovis_95,,
SciVis,1994,,C,"Ang, C.S.;Martin, D.C.;Doyle, M.D.",37652705000;37664577600;37648518000,,"Ang, C.S.;Martin, D.C.;Doyle, M.D.",ang_vis_94,235231,
SciVis,1994,,C,"Rowlan, J.S.;Lent, G.E.;Gokhale, N.;Bradshaw, S.",37390206400;37660965300;37659324500;37664961300,,"Rowlan, J.S.;Lent, G.E.;Gokhale, N.;Bradshaw, S.",rowlan_vis_94,,
